Unnamed: 0,Inspect ID,Style Code,Order Number,Line Number,Quantity,User Code,Defect Found,Created Date,Maint Date,single_digit_year
392,11810,110,71228,Cool Kids Bike,1,0,0,20290504,20210504,8
393,11811,110,71228,Cool Kids Bike,2,0,0,20290504,20210504,8
394,11812,110,71228,Cool Kids Bike,2,0,0,20290504,20210504,8
395,11813,142,65433,Cool Kids Bike,2,0,0,20240504,20210504,3
396,11814,142,65433,Cool Kids Bike,1,0,0,20240504,20210504,3
397,11815,127,68341,Cool Kids Bike,2,0,0,20220504,20210504,1
398,11816,127,68341,Cool Kids Bike,2,0,0,20220504,20210504,1
399,11817,56,58483,Cool Kids Bike,1,0,0,20240504,20210504,3
400,11818,56,58483,Cool Kids Bike,2,0,0,20240504,20210504,3
401,11819,143,55196,Cool Kids Bike,1,0,0,20270504,20210504,6
402,11820,143,55196,Cool Kids Bike,1,0,0,20270504,20210504,6
403,11821,127,68341,Cool Kids Bike,1,0,0,20220504,20210504,1
404,11822,127,68341,Cool Kids Bike,1,0,0,20220504,20210504,1
405,11823,144,69732,Wheel Chair,1,0,0,20230504,20210504,2
406,11824,144,69732,Wheel Chair,2,0,0,20230504,20210504,2
407,11825,25,55826,Boring Kids Bike,1,0,0,20270504,20210504,6
408,11826,145,60831,Cool Kids Bike,1,0,0,20220504,20210504,1
409,11827,10,54524,Cool Kids Bike,1,0,0,20250504,20210504,4
410,11828,7,57390,Cool Kids Bike,1,0,0,20210504,20210504,0
411,11831,146,49692,Cool Kids Bike,1,0,0,20230504,20210504,2
412,11835,82,56309,Cool Kids Bike,1,0,0,20300504,20210504,9
413,11840,147,56992,Adult Mountain Bike,1,0,0,20230504,20210504,2
414,11841,119,62048,Cool Kids Bike,1,0,0,20290504,20210504,8
415,11746,148,72033,Wheel Chair,1,0,0,20240503,20210503,3
416,11747,148,72033,Wheel Chair,2,0,0,20240503,20210503,3
417,11748,94,69209,Adult Road Bike,1,0,0,20300503,20210503,9
418,11749,149,63223,Cool Kids Bike,1,0,0,20240503,20210503,3
419,11750,150,68172,Adult Mountain Bike,1,0,0,20230503,20210503,2
420,11751,16,57367,Wheel Chair,2,0,0,20280503,20210503,7
421,11752,16,57367,Wheel Chair,1,0,0,20280503,20210503,7
422,11753,51,66011,Adult Mountain Bike,1,0,0,20220503,20210503,1
423,11754,74,55662,Cool Kids Bike,1,0,0,20230503,20210503,2
424,11755,151,69209,Cool Kids Bike,1,0,0,20300503,20210503,9
425,11756,7,55430,Wheel Chair,2,0,0,20210503,20210503,0
426,11757,7,55430,Wheel Chair,1,0,0,20210503,20210503,0
427,11758,152,44713,Wheel Chair,1,0,0,20240503,20210503,3
428,11759,153,65783,Cool Kids Bike,1,0,0,20240503,20210503,3
429,11760,154,58425,Wheel Chair,2,0,0,20260503,20210503,5
430,11761,154,58425,Wheel Chair,1,0,0,20260503,20210503,5
431,11762,155,65749,Cool Kids Bike,1,0,0,20300503,20210503,9
432,11763,39,56669,Wheel Chair,1,0,0,20300503,20210503,9
433,11764,33,55662,Wheel Chair,2,0,0,20230503,20210503,2
434,11765,33,55662,Wheel Chair,1,0,0,20230503,20210503,2
435,11768,156,65422,Wheel Chair,1,0,0,20230503,20210503,2
436,11770,10,74255,Cool Kids Bike,1,0,0,20260503,20210503,5
437,11771,10,74842,Cool Kids Bike,1,0,0,20230503,20210503,2
438,11772,10,74844,Cool Kids Bike,1,0,0,20250503,20210503,4
439,11773,10,74619,Cool Kids Bike,1,0,0,20300503,20210503,9
440,11774,77,65607,Wheel Chair,1,0,0,20280503,20210503,7
441,11775,77,65607,Wheel Chair,2,0,0,20280503,20210503,7
442,11776,41,54242,Wheel Chair,1,0,0,20230503,20210503,2
443,11777,126,64687,Cool Kids Bike,1,0,0,20280503,20210503,7
444,11778,126,64687,Cool Kids Bike,1,0,0,20280503,20210503,7
445,11779,126,64687,Cool Kids Bike,1,0,0,20280503,20210503,7
446,11780,126,64687,Cool Kids Bike,1,0,0,20280503,20210503,7
447,11781,39,58192,Adult Mountain Bike,1,0,0,20230503,20210503,2
448,11782,67,57581,Cool Kids Bike,1,0,0,20220503,20210503,1
449,11783,157,66929,Cool Kids Bike,1,0,0,20300503,20210503,9
450,11784,141,55696,Wheel Chair,1,0,0,20270503,20210503,6
451,11785,158,59263,Boring Kids Bike,1,0,0,20240503,20210503,3
452,11786,159,67807,Cool Kids Bike,1,0,0,20280503,20210503,7
453,11787,141,55696,Wheel Chair,2,0,0,20270503,20210503,6
454,11788,160,68871,Wheel Chair,1,0,0,20220503,20210503,1
455,11790,160,68871,Wheel Chair,2,0,0,20220503,20210503,1
456,11791,39,57367,Wheel Chair,1,0,0,20280503,20210503,7
457,11792,102,57367,Wheel Chair,1,0,0,20280503,20210503,7
458,11793,161,55196,Wheel Chair,2,0,0,20270503,20210503,6
459,11794,161,55196,Wheel Chair,1,0,0,20270503,20210503,6
460,11690,162,66652,Adult Mountain Bike,1,0,0,20230430,20210430,2
461,11691,163,66351,Wheel Chair,1,0,0,20220430,20210430,1
462,11692,164,66351,Wheel Chair,1,0,0,20220430,20210430,1
463,11693,164,66351,Wheel Chair,2,0,0,20220430,20210430,1
464,11694,147,60567,Cool Kids Bike,1,0,0,20280430,20210430,7
465,11695,165,56291,Cool Kids Bike,1,0,0,20220430,20210430,1
466,11696,4,50308,Wheel Chair,1,0,0,20290430,20210430,8
467,11697,166,69480,Wheel Chair,1,0,0,20210430,20210430,0
468,11699,27,64698,Cool Kids Bike,1,0,0,20290430,20210430,8
469,11700,1,58141,Cool Kids Bike,1,0,0,20220430,20210430,1
470,11701,1,58141,Cool Kids Bike,2,0,0,20220430,20210430,1
471,11702,167,31483,Wheel Chair,1,0,0,20240430,20210430,3
472,11703,167,31483,Wheel Chair,2,0,0,20240430,20210430,3
473,11704,167,31483,Wheel Chair,3,0,0,20240430,20210430,3
474,11705,167,31483,Wheel Chair,4,0,0,20240430,20210430,3
475,11706,10,70374,Cool Kids Bike,1,0,0,20250430,20210430,4
476,11707,168,62469,Cool Kids Bike,2,0,0,20300430,20210430,9
477,11708,168,62469,Cool Kids Bike,1,0,0,20300430,20210430,9
478,11709,33,50315,Wheel Chair,1,0,0,20260430,20210430,5
479,11710,169,56024,Wheel Chair,1,0,0,20250430,20210430,4
480,11711,170,56024,Cool Kids Bike,1,0,0,20250430,20210430,4
481,11712,170,56024,Cool Kids Bike,2,0,0,20250430,20210430,4
482,11713,171,64337,Cool Kids Bike,1,0,0,20280430,20210430,7
483,11714,171,64337,Cool Kids Bike,1,0,0,20280430,20210430,7
484,11715,171,64337,Cool Kids Bike,1,0,0,20280430,20210430,7
485,11716,171,64337,Cool Kids Bike,1,0,0,20280430,20210430,7
486,11717,172,73498,Wheel Chair,1,0,0,20290430,20210430,8
487,11718,2,58584,Adult Road Bike,1,0,0,20250430,20210430,4
488,11719,2,58584,Adult Road Bike,2,0,0,20250430,20210430,4
489,11720,173,66170,Cool Kids Bike,1,0,0,20210430,20210430,0
490,11721,64,58077,Cool Kids Bike,1,0,0,20280430,20210430,7
491,11722,91,66408,Cool Kids Bike,1,0,0,20290430,20210430,8
492,11723,174,67573,Cool Kids Bike,1,0,0,20240430,20210430,3
493,11724,175,69466,Cool Kids Bike,2,0,0,20270430,20210430,6
494,11725,175,69466,Cool Kids Bike,1,0,0,20270430,20210430,6
495,11726,33,56048,Wheel Chair,2,0,0,20290430,20210430,8
496,11727,33,56048,Wheel Chair,1,0,0,20290430,20210430,8
497,11728,10,73499,Cool Kids Bike,1,0,0,20300430,20210430,9
498,11729,176,69417,Cool Kids Bike,1,0,0,20280430,20210430,7
499,11730,160,66004,Cool Kids Bike,2,0,0,20250430,20210430,4
500,11731,160,66004,Cool Kids Bike,1,0,0,20250430,20210430,4
501,11732,87,67478,Cool Kids Bike,1,0,0,20290430,20210430,8
502,11733,177,64747,Wheel Chair,1,0,0,20280430,20210430,7
503,11734,4,60877,Cool Kids Bike,1,0,0,20280430,20210430,7
504,11735,82,58495,Cool Kids Bike,1,0,0,20260430,20210430,5
505,11736,178,55888,Cool Kids Bike,1,0,0,20290430,20210430,8
506,11737,179,55888,Wheel Chair,2,0,0,20290430,20210430,8
507,11738,179,55888,Wheel Chair,1,0,0,20290430,20210430,8
508,11740,146,44713,Adult Road Bike,1,0,0,20240430,20210430,3
509,11741,146,44713,Adult Road Bike,2,0,0,20240430,20210430,3
510,11742,180,58707,Cool Kids Bike,2,0,0,20280430,20210430,7
511,11743,180,58707,Cool Kids Bike,1,0,0,20280430,20210430,7
512,11744,181,68172,Cool Kids Bike,2,0,0,20230430,20210430,2
513,11745,181,68172,Cool Kids Bike,1,0,0,20230430,20210430,2
514,11645,182,62276,Cool Kids Bike,1,0,0,20270429,20210429,6
515,11646,183,67477,Cool Kids Bike,1,0,0,20280429,20210429,7
516,11647,184,72706,Cool Kids Bike,1,0,0,20270429,20210429,6
517,11648,10,65050,Cool Kids Bike,1,0,0,20210429,20210429,0
518,11649,74,58565,Cool Kids Bike,1,0,0,20260429,20210429,5
519,11650,56,58565,Boring Kids Bike,1,0,0,20260429,20210429,5
520,11651,56,58565,Boring Kids Bike,2,0,0,20260429,20210429,5
521,11652,14,69477,Cool Kids Bike,1,0,0,20280429,20210429,7
522,11653,70,64890,Wheel Chair,1,0,0,20210429,20210429,0
523,11654,70,64890,Wheel Chair,2,0,0,20210429,20210429,0
524,11655,16,57610,Cool Kids Bike,1,0,0,20210429,20210429,0
525,11656,16,57610,Cool Kids Bike,2,0,0,20210429,20210429,0
526,11657,33,55918,Cool Kids Bike,2,0,0,20290429,20210429,8
527,11658,33,55918,Cool Kids Bike,1,0,0,20290429,20210429,8
528,11659,33,57666,Cool Kids Bike,1,0,0,20270429,20210429,6
529,11660,33,57666,Cool Kids Bike,2,0,0,20270429,20210429,6
530,11661,185,67288,Wheel Chair,1,0,0,20290429,20210429,8
531,11662,15,61386,Wheel Chair,1,0,0,20270429,20210429,6
532,11663,57,61386,Wheel Chair,1,0,0,20270429,20210429,6
533,11664,186,61386,Wheel Chair,1,0,0,20270429,20210429,6
534,11665,187,69631,Cool Kids Bike,1,0,0,20220429,20210429,1
535,11666,158,46676,Cool Kids Bike,2,0,0,20270429,20210429,6
536,11667,158,46676,Cool Kids Bike,1,0,0,20270429,20210429,6
537,11668,188,62478,Wheel Chair,1,0,0,20290429,20210429,8
538,11669,0,64890,Wheel Chair,1,0,0,20210429,20210429,0
539,11670,189,62760,Cool Kids Bike,1,0,0,20210429,20210429,0
540,11671,189,62760,Cool Kids Bike,1,0,0,20210429,20210429,0
541,11672,2,56052,Cool Kids Bike,2,0,0,20230429,20210429,2
542,11673,2,56052,Cool Kids Bike,1,0,0,20230429,20210429,2
543,11674,129,49462,Boring Kids Bike,1,0,0,20230429,20210429,2
544,11675,129,49462,Boring Kids Bike,1,0,0,20230429,20210429,2
545,11676,129,49462,Boring Kids Bike,1,0,0,20230429,20210429,2
546,11677,129,49462,Boring Kids Bike,1,0,0,20230429,20210429,2
547,11678,57,63310,Cool Kids Bike,2,0,0,20210429,20210429,0
548,11679,57,63310,Cool Kids Bike,1,0,0,20210429,20210429,0
549,11680,77,57910,Cool Kids Bike,2,0,0,20210429,20210429,0
550,11682,190,71890,Cool Kids Bike,1,0,0,20210429,20210429,0
551,11683,64,55883,Wheel Chair,1,0,0,20240429,20210429,3
552,11684,180,55883,Cool Kids Bike,1,0,0,20240429,20210429,3
553,11686,191,68438,Wheel Chair,1,0,0,20290429,20210429,8
554,11687,20,56564,Wheel Chair,1,0,0,20250429,20210429,4
555,11688,112,61713,Cool Kids Bike,1,0,0,20240429,20210429,3
556,11689,192,64186,Wheel Chair,1,0,0,20270429,20210429,6
557,11598,193,63361,Cool Kids Bike,1,0,0,20220428,20210428,1
558,11599,70,58775,Wheel Chair,2,0,0,20260428,20210428,5
559,11600,70,58775,Wheel Chair,1,0,0,20260428,20210428,5
560,11601,194,72033,Wheel Chair,1,0,0,20240428,20210428,3
561,11602,194,72033,Wheel Chair,1,0,0,20240428,20210428,3
562,11603,194,72033,Wheel Chair,1,0,0,20240428,20210428,3
563,11604,195,66910,Cool Kids Bike,1,0,0,20210428,20210428,0
564,11605,124,66910,Adult Mountain Bike,1,0,0,20210428,20210428,0
565,11606,17,57202,Wheel Chair,1,0,0,20230428,20210428,2
566,11607,39,57202,Wheel Chair,1,0,0,20230428,20210428,2
567,11608,166,66910,Wheel Chair,1,0,0,20210428,20210428,0
568,11609,0,58775,Wheel Chair,1,0,0,20260428,20210428,5
569,11610,196,44771,Cool Kids Bike,1,0,0,20220428,20210428,1
570,11611,197,69051,Cool Kids Bike,1,0,0,20220428,20210428,1
571,11613,198,61333,Adult Mountain Bike,1,0,0,20240428,20210428,3
572,11614,172,72901,Cool Kids Bike,1,0,0,20220428,20210428,1
573,11615,10,74256,Cool Kids Bike,1,0,0,20270428,20210428,6
574,11616,114,65848,Wheel Chair,1,0,0,20290428,20210428,8
575,11617,60,65848,Cool Kids Bike,1,0,0,20290428,20210428,8
576,11618,60,65848,Cool Kids Bike,2,0,0,20290428,20210428,8
577,11619,83,66034,Cool Kids Bike,2,0,0,20250428,20210428,4
578,11620,83,66034,Cool Kids Bike,1,0,0,20250428,20210428,4
579,11621,16,57853,Cool Kids Bike,1,0,0,20240428,20210428,3
580,11622,16,57853,Cool Kids Bike,2,0,0,20240428,20210428,3
581,11623,159,66598,Cool Kids Bike,1,0,0,20290428,20210428,8
582,11624,199,50031,Wheel Chair,1,0,0,20220428,20210428,1
583,11625,200,72011,Cool Kids Bike,2,0,0,20220428,20210428,1
584,11626,200,72011,Cool Kids Bike,1,0,0,20220428,20210428,1
585,11627,64,55886,Wheel Chair,1,0,0,20270428,20210428,6
586,11628,14,69481,Cool Kids Bike,1,0,0,20220428,20210428,1
587,11629,87,67476,Cool Kids Bike,1,0,0,20270428,20210428,6
588,11630,201,58276,Wheel Chair,1,0,0,20270428,20210428,6
589,11631,2,58276,Adult Mountain Bike,2,0,0,20270428,20210428,6
590,11632,2,58276,Adult Mountain Bike,1,0,0,20270428,20210428,6
591,11633,202,67191,Wheel Chair,1,0,0,20220428,20210428,1
592,11634,10,74257,Cool Kids Bike,1,0,0,20280428,20210428,7
593,11635,172,72902,Cool Kids Bike,1,0,0,20230428,20210428,2
594,11636,187,66637,Wheel Chair,1,0,0,20280428,20210428,7
595,11637,203,66728,Cool Kids Bike,1,0,0,20290428,20210428,8
596,11638,10,73500,Cool Kids Bike,1,0,0,20210428,20210428,0
597,11639,10,71407,Cool Kids Bike,1,0,0,20280428,20210428,7
598,11640,204,58436,Cool Kids Bike,2,0,0,20270428,20210428,6
599,11641,204,58436,Cool Kids Bike,1,0,0,20270428,20210428,6
600,11642,146,58271,Wheel Chair,1,0,0,20220428,20210428,1
601,11643,146,58271,Wheel Chair,2,0,0,20220428,20210428,1
602,11644,113,64520,Cool Kids Bike,1,0,0,20210428,20210428,0
603,11538,205,60823,Cool Kids Bike,1,0,0,20240427,20210427,3
604,11539,174,66964,Cool Kids Bike,1,0,0,20250427,20210427,4
605,11540,15,61777,Cool Kids Bike,1,0,0,20280427,20210427,7
606,11541,48,55746,Cool Kids Bike,1,0,0,20270427,20210427,6
607,11542,2,55746,Wheel Chair,2,0,0,20270427,20210427,6
608,11543,2,55746,Wheel Chair,1,0,0,20270427,20210427,6
609,11544,98,52096,Cool Kids Bike,1,0,0,20270427,20210427,6
610,11545,127,59400,Boring Kids Bike,2,0,0,20210427,20210427,0
611,11546,127,59400,Boring Kids Bike,1,0,0,20210427,20210427,0
612,11547,86,59711,Wheel Chair,1,0,0,20220427,20210427,1
613,11548,86,59711,Wheel Chair,2,0,0,20220427,20210427,1
614,11549,59,66713,Cool Kids Bike,2,0,0,20240427,20210427,3
615,11550,100,69173,Cool Kids Bike,1,0,0,20240427,20210427,3
616,11551,206,66668,Cool Kids Bike,1,0,0,20290427,20210427,8
617,11552,207,67749,Cool Kids Bike,1,0,0,20300427,20210427,9
618,11553,208,61272,Cool Kids Bike,1,0,0,20230427,20210427,2
619,11554,208,61272,Cool Kids Bike,2,0,0,20230427,20210427,2
620,11555,201,58287,Cool Kids Bike,1,0,0,20280427,20210427,7
621,11556,195,65252,Adult Road Bike,1,0,0,20230427,20210427,2
622,11557,195,65252,Adult Road Bike,2,0,0,20230427,20210427,2
623,11558,203,67618,Cool Kids Bike,1,0,0,20290427,20210427,8
624,11559,209,63903,Cool Kids Bike,1,0,0,20240427,20210427,3
625,11560,209,63903,Cool Kids Bike,2,0,0,20240427,20210427,3
626,11561,209,63903,Cool Kids Bike,3,0,0,20240427,20210427,3
627,11562,209,63903,Cool Kids Bike,4,0,0,20240427,20210427,3
628,11563,114,56178,Wheel Chair,1,0,0,20290427,20210427,8
629,11564,210,59197,Cool Kids Bike,1,0,0,20280427,20210427,7
630,11565,211,72839,Wheel Chair,1,0,0,20300427,20210427,9
631,11566,211,73135,Cool Kids Bike,1,0,0,20260427,20210427,5
632,11567,212,65252,Wheel Chair,1,0,0,20230427,20210427,2
633,11568,212,65252,Wheel Chair,2,0,0,20230427,20210427,2
634,11569,213,56081,Wheel Chair,1,0,0,20220427,20210427,1
635,11570,213,56081,Wheel Chair,1,0,0,20220427,20210427,1
636,11571,213,56081,Wheel Chair,1,0,0,20220427,20210427,1
637,11572,213,56081,Wheel Chair,1,0,0,20220427,20210427,1
638,11573,213,56081,Wheel Chair,1,0,0,20220427,20210427,1
639,11574,33,54072,Boring Kids Bike,2,0,0,20230427,20210427,2
640,11575,33,54072,Boring Kids Bike,1,0,0,20230427,20210427,2
641,11576,136,65870,Cool Kids Bike,1,0,0,20210427,20210427,0
642,11577,207,66734,Cool Kids Bike,1,0,0,20250427,20210427,4
643,11578,214,68953,Wheel Chair,1,0,0,20240427,20210427,3
644,11579,214,68954,Wheel Chair,1,0,0,20250427,20210427,4
645,11580,4,55358,Wheel Chair,1,0,0,20290427,20210427,8
646,11581,100,68260,Cool Kids Bike,1,0,0,20210427,20210427,0
647,11582,215,73175,Cool Kids Bike,1,0,0,20260427,20210427,5
648,11583,179,54059,Cool Kids Bike,1,0,0,20300427,20210427,9
649,11585,179,54059,Cool Kids Bike,2,0,0,20300427,20210427,9
650,11586,44,4538,Cool Kids Bike,2,0,0,20290427,20210427,8
651,11587,44,4538,Cool Kids Bike,1,0,0,20290427,20210427,8
652,11588,216,68953,Wheel Chair,1,0,0,20240427,20210427,3
653,11589,217,59271,Wheel Chair,1,0,0,20220427,20210427,1
654,11591,216,68954,Wheel Chair,1,0,0,20250427,20210427,4
655,11592,218,66455,Cool Kids Bike,1,0,0,20260427,20210427,5
656,11593,219,62901,Cool Kids Bike,1,0,0,20220427,20210427,1
657,11594,149,61916,Cool Kids Bike,1,0,0,20270427,20210427,6
658,11595,194,72467,Cool Kids Bike,1,0,0,20280427,20210427,7
659,11596,194,72467,Cool Kids Bike,1,0,0,20280427,20210427,7
660,11597,194,72467,Cool Kids Bike,1,0,0,20280427,20210427,7
661,11487,124,67419,Cool Kids Bike,1,0,0,20300426,20210426,9
662,11488,124,67419,Cool Kids Bike,2,0,0,20300426,20210426,9
663,11489,33,58909,Adult Mountain Bike,2,0,0,20300426,20210426,9
664,11490,33,58909,Adult Mountain Bike,1,0,0,20300426,20210426,9
665,11491,220,66174,Cool Kids Bike,1,0,0,20250426,20210426,4
666,11492,221,452,Cool Kids Bike,1,0,0,20230426,20210426,2
667,11493,221,452,Cool Kids Bike,1,0,0,20230426,20210426,2
668,11494,221,452,Cool Kids Bike,1,0,0,20230426,20210426,2
669,11495,221,452,Cool Kids Bike,1,0,0,20230426,20210426,2
670,11496,196,454,Adult Mountain Bike,1,0,0,20250426,20210426,4
671,11497,222,451,Wheel Chair,1,0,0,20220426,20210426,1
672,11499,31,454,Wheel Chair,1,0,0,20250426,20210426,4
673,11500,39,454,Cool Kids Bike,1,0,0,20250426,20210426,4
674,11502,223,58586,Cool Kids Bike,1,0,0,20270426,20210426,6
675,11503,2,54863,Cool Kids Bike,2,0,0,20240426,20210426,3
676,11504,2,54863,Cool Kids Bike,1,0,0,20240426,20210426,3
677,11505,224,58082,Cool Kids Bike,1,0,0,20230426,20210426,2
678,11506,225,71988,Cool Kids Bike,1,0,0,20290426,20210426,8
679,11507,226,65774,Cool Kids Bike,1,0,0,20250426,20210426,4
680,11508,226,65774,Cool Kids Bike,2,0,0,20250426,20210426,4
681,11509,8,56591,Wheel Chair,1,0,0,20220426,20210426,1
682,11510,227,58071,Wheel Chair,2,0,0,20220426,20210426,1
683,11511,227,58071,Wheel Chair,1,0,0,20220426,20210426,1
684,11512,228,68000,Wheel Chair,1,0,0,20210426,20210426,0
685,11513,180,55886,Wheel Chair,2,0,0,20270426,20210426,6
686,11514,180,55886,Wheel Chair,1,0,0,20270426,20210426,6
687,11515,40,56296,Cool Kids Bike,2,0,0,20270426,20210426,6
688,11516,40,56296,Cool Kids Bike,1,0,0,20270426,20210426,6
689,11517,229,58189,Wheel Chair,1,0,0,20300426,20210426,9
690,11518,229,58189,Wheel Chair,2,0,0,20300426,20210426,9
691,11519,10,74156,Cool Kids Bike,1,0,0,20270426,20210426,6
692,11520,10,74155,Cool Kids Bike,1,0,0,20260426,20210426,5
693,11521,10,74154,Adult Road Bike,1,0,0,20250426,20210426,4
694,11522,10,74157,Cool Kids Bike,1,0,0,20280426,20210426,7
695,11523,10,73691,Cool Kids Bike,1,0,0,20220426,20210426,1
696,11524,10,73692,Cool Kids Bike,1,0,0,20230426,20210426,2
697,11525,10,73693,Cool Kids Bike,1,0,0,20240426,20210426,3
698,11526,10,73946,Cool Kids Bike,1,0,0,20270426,20210426,6
699,11527,230,55793,Cool Kids Bike,1,0,0,20240426,20210426,3
700,11528,60,54092,Cool Kids Bike,2,0,0,20230426,20210426,2
701,11529,60,54092,Cool Kids Bike,1,0,0,20230426,20210426,2
702,11530,16,55814,Cool Kids Bike,1,0,0,20250426,20210426,4
703,11531,16,55814,Cool Kids Bike,2,0,0,20250426,20210426,4
704,11532,191,68466,Adult Road Bike,1,0,0,20270426,20210426,6
705,11533,231,72281,Adult Road Bike,1,0,0,20220426,20210426,1
706,11534,16,55904,Adult Mountain Bike,2,0,0,20250426,20210426,4
707,11535,16,55904,Adult Mountain Bike,1,0,0,20250426,20210426,4
708,11536,232,56740,Wheel Chair,1,0,0,20210426,20210426,0
709,11537,232,56740,Wheel Chair,1,0,0,20210426,20210426,0
710,11438,233,64382,Cool Kids Bike,1,0,0,20230423,20210423,2
711,11439,135,58082,Adult Road Bike,1,0,0,20230423,20210423,2
712,11440,234,66044,Boring Kids Bike,1,0,0,20250423,20210423,4
713,11441,234,66044,Boring Kids Bike,2,0,0,20250423,20210423,4
714,11442,56,57359,Cool Kids Bike,1,0,0,20300423,20210423,9
715,11443,14,68161,Cool Kids Bike,1,0,0,20220423,20210423,1
716,11444,226,65645,Cool Kids Bike,2,0,0,20260423,20210423,5
717,11445,226,65645,Cool Kids Bike,1,0,0,20260423,20210423,5
718,11446,170,58561,Wheel Chair,1,0,0,20220423,20210423,1
719,11447,235,67961,Cool Kids Bike,1,0,0,20220423,20210423,1
720,11448,160,60690,Cool Kids Bike,2,0,0,20210423,20210423,0
721,11449,160,60690,Cool Kids Bike,1,0,0,20210423,20210423,0
722,11450,191,67149,Cool Kids Bike,1,0,0,20300423,20210423,9
723,11451,60,56178,Cool Kids Bike,1,0,0,20290423,20210423,8
724,11452,236,66574,Cool Kids Bike,1,0,0,20250423,20210423,4
725,11453,236,66574,Cool Kids Bike,2,0,0,20250423,20210423,4
726,11454,51,60713,Cool Kids Bike,1,0,0,20240423,20210423,3
727,11455,237,56545,Cool Kids Bike,1,0,0,20260423,20210423,5
728,11456,238,67184,Cool Kids Bike,1,0,0,20250423,20210423,4
729,11457,238,67184,Cool Kids Bike,2,0,0,20250423,20210423,4
730,11458,51,63797,Cool Kids Bike,1,0,0,20280423,20210423,7
731,11460,187,66634,Cool Kids Bike,1,0,0,20250423,20210423,4
732,11461,87,69177,Cool Kids Bike,1,0,0,20280423,20210423,7
733,11462,119,57971,Cool Kids Bike,1,0,0,20220423,20210423,1
734,11463,239,53783,Cool Kids Bike,2,0,0,20240423,20210423,3
735,11464,239,53783,Cool Kids Bike,1,0,0,20240423,20210423,3
736,11465,187,66635,Cool Kids Bike,1,0,0,20260423,20210423,5
737,11466,59,67355,Cool Kids Bike,1,0,0,20260423,20210423,5
738,11467,72,64702,Cool Kids Bike,1,0,0,20230423,20210423,2
739,11468,240,57145,Wheel Chair,1,0,0,20260423,20210423,5
740,11469,240,57145,Wheel Chair,2,0,0,20260423,20210423,5
741,11470,62,56542,Wheel Chair,1,0,0,20230423,20210423,2
742,11471,62,56542,Wheel Chair,2,0,0,20230423,20210423,2
